Nvalid,StateName,NPostCode,NYear,NClimateZone,StarRating,Exposure,X,CertificateHeating,CertificateSCool,CertificateLCool,TotalFlArea,TotFloorArea,SlabOnGroundArea,FloorsAboveGround,SubfloorFloorArea,FloorsAboveNeighbours_100,CeilingsBelowNeighbours,TotalSharedSurfaceArea,FloorHeightmin,FloorHeightmax,NumberofLiving,NumberofBedrooms,MStorey,NStorey
13177,     NSW,2530,16,56,6.4,        Suburban,NA,    34.56,    19.61,     7.00,101.4,76.2,101.4,0,0,0,0,22,0.1,0.2,2,2,0,1
13178,     NSW,2530,16,56,6.5,        Suburban,NA,    27.43,    23.47,     7.80,101.4,76.2,101.4,0,0,0,0,21,0.1,0.2,2,2,0,1
13179,     NSW,2530,16,56,7,        Suburban,NA,    20.77,    21.72,     7.80,101.4,76.2,101.4,0,0,0,0,43,0.1,0.2,2,2,0,1
13180,     NSW,2530,16,56,6.6,        Suburban,NA,    25.54,    23.59,     7.92,101.4,76.2,101.4,0,0,0,0,21,0.1,0.2,2,2,0,1
13181,     NSW,2530,16,56,6.3,        Suburban,NA,    36.70,    19.44,     6.93,101.4,76.2,101.4,0,0,0,0,22,0.1,0.2,2,2,0,1
13182,     NSW,2530,16,56,6.4,        Suburban,NA,    34.56,    19.61,     7.00,101.4,76.2,101.4,0,0,0,0,22,0.1,0.2,2,2,0,1
13183,     NSW,2530,16,56,6.6,        Suburban,NA,    27.18,    22.41,     7.48,101.4,76.2,101.4,0,0,0,0,21,0.1,0.2,2,2,0,1
13184,     NSW,2530,16,56,6.4,        Suburban,NA,    32.68,    19.41,     6.76,107.2,82,107.2,0,0,0,0,18,0.1,0.2,1,2,0,1
13185,     NSW,2530,16,56,6.7,        Suburban,NA,    33.45,    15.43,     6.16,105.3,79.7,105.3,0,0,0,0,22,0.1,0.2,2,2,0,1
13186,     NSW,2530,16,56,6.7,        Suburban,NA,    31.81,    16.62,     6.35,105.3,79.7,105.3,0,0,0,0,22,0.1,0.2,2,2,0,1
13187,     NSW,2530,16,56,6.3,        Suburban,NA,    35.21,    19.15,     6.40,107.2,82,107.2,0,0,0,0,18,0.1,0.2,1,2,0,1
13188,     NSW,2530,16,56,6.8,        Suburban,NA,    25.22,    21.33,     7.46,101.4,76.2,101.4,0,0,0,0,21,0.1,0.2,2,2,0,1
13189,     NSW,2530,16,56,6.4,        Suburban,NA,    36.30,    17.97,     6.64,101.4,76.2,101.4,0,0,0,0,22,0.1,0.2,2,2,0,1
13190,     NSW,2530,16,56,6.9,        Suburban,NA,    28.81,    16.52,     6.44,101.4,76.2,101.4,0,0,0,0,28,0.1,0.2,2,2,0,1
13191,     NSW,2530,16,56,6.3,        Suburban,NA,    36.70,    19.44,     6.93,101.4,76.2,101.4,0,0,0,0,22,0.1,0.2,2,2,0,1
13192,     NSW,2530,16,56,6.4,        Suburban,NA,    34.56,    19.61,     7.00,101.4,76.2,101.4,0,0,0,0,22,0.1,0.2,2,2,0,1
13193,     NSW,2530,16,56,6.3,        Suburban,NA,    35.21,    19.15,     6.40,107.2,82,107.2,0,0,0,0,18,0.1,0.2,1,2,0,1
13194,     NSW,2530,16,56,6.7,        Suburban,NA,    25.42,    22.60,     7.62,101.4,76.2,101.4,0,0,0,0,21,0.1,0.2,2,2,0,1
13195,     NSW,2530,16,56,6.5,        Suburban,NA,    27.43,    23.47,     7.80,101.4,76.2,101.4,0,0,0,0,21,0.1,0.2,2,2,0,1
13196,     NSW,2530,16,56,6.6,        Suburban,NA,    25.54,    23.59,     7.92,101.4,76.2,101.4,0,0,0,0,21,0.1,0.2,2,2,0,1
13197,     NSW,2530,16,56,6.5,        Suburban,NA,    34.86,    16.93,     6.59,105.3,79.7,105.3,0,0,0,0,22,0.1,0.2,2,2,0,1
