Nvalid,StateName,NPostCode,NYear,NClimateZone,StarRating,Exposure,X,CertificateHeating,CertificateSCool,CertificateLCool,TotalFlArea,TotFloorArea,SlabOnGroundArea,FloorsAboveGround,SubfloorFloorArea,FloorsAboveNeighbours_100,CeilingsBelowNeighbours,TotalSharedSurfaceArea,FloorHeightmin,FloorHeightmax,NumberofLiving,NumberofBedrooms,MStorey,NStorey
1309,     NSW,2428,16,15,4.2,        Suburban,NA,    70.98,    44.31,     7.04,104.24,106.67,7.53,0,0,90.28,0,143,0.2,3,1,2,1,2
1310,     NSW,2428,16,15,4.6,        Suburban,NA,    82.28,    20.67,     7.82,95.99,98.42,51.27,0,0,0,0,99,0.2,3,1,2,1,2
1311,     NSW,2428,16,15,6.3,        Suburban,NA,    53.86,    11.76,     6.51,95.99,98.42,51.27,0,0,0,0,99,0.2,3,1,2,1,2
1312,     NSW,2428,16,15,4.7,        Suburban,NA,    79.39,    21.16,     7.91,95.99,98.42,51.27,0,0,0,0,99,0.2,3,1,2,1,2
1313,     NSW,2289,16,15,4.2,        Suburban,NA,    76.89,    33.58,     5.49,194.4,164.2,115.2,0,0,0,0,0,0.3,3.92,2,4,1,2
1314,     NSW,2289,16,15,4.3,        Suburban,NA,    73.73,    32.13,     7.72,199.5,172.5,127.4,0,0,0,0,0,3.5,6.6,3,4,2,2
1315,     NSW,2281,18,15,5.1,        Suburban,NA,    46.13,    19.00,     6.81,389.8,390,192.5,0,0,5.7,7.1,11,0.1,5.8,2,3,2,3
1316,     NSW,2259,16,15,6.5,        Suburban,NA,    48.22,    17.17,     8.42,114.3,92.4,114.3,0,0,0,1.44,5,0.3,0.3,1,3,0,1
1317,     NSW,2290,16,15,4.1,        Suburban,NA,    62.28,    25.77,     5.44,418.8,377.2,209.8,0,0,0,0,0,0.1,3.5,3,3,1,2
1318,     NSW,2260,18,15,5,        Suburban,NA,    52.14,    24.79,     6.82,268.2,231.6,136.3,0,0,0,0,0,0,10.5,1,4,3,3
1319,     NSW,2257,16,15,5.7,        Suburban,NA,    40.31,    32.86,     7.50,151.19,151.19,151.19,0,0,0,0,0,0.2,0.2,2,4,0,1
1320,     NSW,2259,18,15,5.7,        Suburban,NA,    49.28,    21.47,     6.80,170,156.5,104.5,0,0,0,0,110,0.2,2.9,1,3,1,2
1321,     NSW,2259,18,15,5.9,        Suburban,NA,    41.28,    24.83,     7.43,170,156.5,104.5,0,0,0,0,110,0.2,2.9,1,3,1,2
