Nvalid,StateName,NPostCode,NYear,NClimateZone,StarRating,Exposure,X,CertificateHeating,CertificateSCool,CertificateLCool,TotalFlArea,TotFloorArea,SlabOnGroundArea,FloorsAboveGround,SubfloorFloorArea,FloorsAboveNeighbours_100,CeilingsBelowNeighbours,TotalSharedSurfaceArea,FloorHeightmin,FloorHeightmax,NumberofLiving,NumberofBedrooms,MStorey,NStorey
205,      WA,6154,17,13,7.1,            Open,NA,14.95,32.43,4.33,70.4,70.4,0,0,0,70.4,70.6,203,28.75,28.75,1,2,10,1
206,      WA,6154,17,13,7.2,         Exposed,NA,16.07,30.07,4.06,70.4,70.4,0,0,0,70.4,70.6,203,31.85,31.85,1,2,11,1
207,      WA,6154,17,13,7.2,         Exposed,NA,16.15,30.1,4.06,70.4,70.4,0,0,0,70.4,70.6,203,34.95,34.95,1,2,12,1
208,      WA,6154,17,13,7.2,         Exposed,NA,16.28,29.68,4.03,70.4,70.4,0,0,0,70.4,70.6,203,38.05,38.05,1,2,13,1
209,      WA,6154,17,13,7.2,         Exposed,NA,16.35,29.73,4.02,70.4,70.4,0,0,0,70.4,70.6,203,41.15,41.15,1,2,14,1
210,      WA,6154,17,13,5.9,         Exposed,NA,31.21,45.05,3.31,70.4,70.4,0,0,0,70.4,0,133,44.25,44.25,1,2,15,1
211,      WA,6154,17,13,6.8,        Suburban,NA,12.07,41.03,7.25,45.45,45.45,0,0,0,46.54,45.45,135,3.38,3.38,1,1,1,1
212,      WA,6154,17,13,5.6,        Suburban,NA,14.68,59.93,8.2,43.77,43.77,0,0,0,45.72,44.46,140,3.38,3.38,1,1,1,1
213,      WA,6154,17,13,5.2,        Suburban,NA,18.41,64.64,7.48,51.4,51.4,0,0,0,43.9,54.3,152,3.38,3.38,1,1,1,1
214,      WA,6154,17,13,7.6,        Suburban,NA,16.52,22.65,5.63,53.35,53.35,0,0,0,53.35,53.35,153,3.38,3.38,1,1,1,1
215,      WA,6154,17,13,6.5,            Open,NA,27.12,34.4,4.54,70.4,70.4,0,0,0,23.3,70.6,156,13.23,13.23,1,2,4,1
216,      WA,6154,17,13,6.6,        Suburban,NA,13.03,45.95,7.63,45.45,45.45,0,0,0,45.45,19,119,6.47,6.47,1,1,2,1
217,      WA,6154,17,13,5.4,        Suburban,NA,24.26,57.84,7.5,51.4,51.4,0,0,0,51.4,13.36,120,6.47,6.47,1,1,2,1
218,      WA,6154,17,13,5,            Open,NA,18.53,68.17,6.63,64,64,0,0,0,64,64,181,16.35,16.35,1,2,5,1
219,      WA,6154,17,13,5.1,            Open,NA,18.78,67.63,6.59,64,64,0,0,0,64,64,181,19.45,19.45,1,2,6,1
220,      WA,6154,17,13,5.1,            Open,NA,19.08,67.37,6.51,64,64,0,0,0,64,64,181,22.55,22.55,1,2,8,1
221,      WA,6154,17,13,5.1,            Open,NA,19.31,66.96,6.49,64,64,0,0,0,64,64,181,25.65,25.65,1,2,9,1
222,      WA,6154,17,13,5.1,            Open,NA,19.51,66.54,6.36,64,64,0,0,0,64,64,181,28.75,28.75,1,2,10,1
223,      WA,6154,17,13,5.2,         Exposed,NA,20.91,62.6,6.05,64,64,0,0,0,64,64,181,31.85,31.85,1,2,11,1
224,      WA,6154,17,13,5.2,         Exposed,NA,21.01,62.43,6.08,64,64,0,0,0,64,64,181,34.95,34.95,1,2,12,1
225,      WA,6154,17,13,5.2,         Exposed,NA,21.19,62.17,6.2,64,64,0,0,0,64,64,181,38.05,38.05,1,2,13,1
226,      WA,6154,17,13,5.3,         Exposed,NA,21.29,61.51,6.03,64,64,0,0,0,64,64,181,41.15,41.15,1,2,14,1
227,      WA,6154,17,13,5.9,         Exposed,NA,35.71,42.58,4.03,64,64,0,0,0,64,0,118,44.25,44.25,1,2,15,1
228,      WA,6154,17,13,5.4,        Suburban,NA,17,64.12,8.64,43.77,43.77,0,0,0,43.77,17.21,115,6.47,6.47,1,1,2,1
229,      WA,6154,17,13,6.4,        Suburban,NA,22.99,41.36,6.95,52.25,52.25,0,0,0,52.25,23.46,134,6.47,6.47,1,1,2,1
230,      WA,6154,17,13,5.9,        Suburban,NA,34.57,39.91,6.97,53.35,53.35,0,0,0,58.45,0,114,6.47,6.47,1,1,2,1
231,      WA,6154,17,13,6.4,        Suburban,NA,35.3,29.88,6.03,54.7,54.7,0,0,0,54.7,0,124,6.47,6.47,1,1,2,1
232,      WA,6105,17,13,6.9,        Suburban,NA,23.79,28.4,2.56,250.09,213.12,167.05,0,0,0,0,0,0.1,3.1,1,4,1,2
233,      WA,6016,18,13,8.2,        Suburban,NA,21.39,11.35,1.71,150.47,150.47,150.47,0,0,0,0,0,0.32,0.32,1,3,0,1
235,      WA,6152,18,13,6.8,        Suburban,NA,20.96,45.3,3.36,78.52,78.52,0,0,0,0,0,45,16.4,16.4,1,2,5,1
236,      WA,6152,18,13,6,        Suburban,NA,34.29,37.51,3.07,75.85,75.85,0,0,0,69.99,75.85,197,4.4,4.4,1,2,1,1
237,      WA,6152,18,13,8.8,        Suburban,NA,2.14,19.24,2.2,76.07,76.07,0,0,0,0,76.07,125,4.4,4.4,1,2,1,1
238,      WA,6152,18,13,9.1,        Suburban,NA,0.05,14.66,2.21,50.44,50.44,0,0,0,0,50.44,107,4.4,4.4,1,1,1,1
